,corr,p,layer,ROI,state,net
151,-0.0458714004296052,0.16518348165183483,ReLu3,EVC,100epochs,dc
152,0.03491675328982482,0.22517748225177484,ReLu3,EVC,100epochs,dc
153,0.1087243648253466,0.00029997000299970003,ReLu3,EVC,100epochs,dc
154,-0.001136062005627223,0.9553044695530447,ReLu3,EVC,100epochs,dc
155,-0.011940923862382487,0.7266273372662734,ReLu3,EVC,100epochs,dc
156,0.057118768198712096,0.04229577042295771,ReLu3,EVC,100epochs,dc
157,-0.013148796037996598,0.6559344065593441,ReLu3,EVC,100epochs,dc
158,0.05106022749781516,0.10628937106289371,ReLu3,EVC,100epochs,dc
159,0.059473091450651064,0.0668933106689331,ReLu3,EVC,100epochs,dc
160,-0.005730999559891565,0.8644135586441356,ReLu3,EVC,100epochs,dc
161,0.03278322633161343,0.3648635136486351,ReLu3,EVC,100epochs,dc
162,-0.013190808983235349,0.6883311668833116,ReLu3,EVC,100epochs,dc
163,0.21362612246202708,9.999000099990002e-05,ReLu3,EVC,100epochs,dc
164,0.10115564140809583,0.0037996200379962005,ReLu3,EVC,100epochs,dc
165,0.0348692603952071,0.32326767323267674,ReLu3,IT,100epochs,dc
166,0.011722182549672031,0.7538246175382461,ReLu3,IT,100epochs,dc
167,0.032007813494489515,0.31126887311268875,ReLu3,IT,100epochs,dc
168,0.1779299605386562,9.999000099990002e-05,ReLu3,IT,100epochs,dc
169,0.06016242341628036,0.10028997100289971,ReLu3,IT,100epochs,dc
170,0.009919964197664057,0.756024397560244,ReLu3,IT,100epochs,dc
171,0.040659740238982875,0.1720827917208279,ReLu3,IT,100epochs,dc
172,0.09375382811567945,0.009799020097990201,ReLu3,IT,100epochs,dc
173,0.10310125176885346,0.0020997900209979003,ReLu3,IT,100epochs,dc
174,0.10124948554121065,9.999000099990002e-05,ReLu3,IT,100epochs,dc
175,0.10334670783478636,0.00039996000399960006,ReLu3,IT,100epochs,dc
176,0.02998068888671974,0.43025697430256976,ReLu3,IT,100epochs,dc
